부류코드(catgoryNewCode),부류명(catgoryNewNm),구부류코드(catgoryCode),구부류명(catgoryNm),품목코드(stdPrdlstNewCode),품목명(prdlstNewNm),구품목코드(stdPrdlstCode),구품목명(prdlstNm),품종코드(stdPrdlstNewCode),품종명(stdPrdlstNewNm),구품종코드(stdPrdlstCode),구품종명(prdlstNm),업데이트일자(updtDe)
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,오팔레,2428,오팔레,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,온데리아,2428,온데리아,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,온델리아,2428,온델리아,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,옵티마,2428,옵티마,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,웨스트,2428,웨스트,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,윌리,2428,윌리,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,유리,2428,유리,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,이리자,2428,이리자,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,이카루스,2428,이카루스,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,인터메조,2428,인터메조,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,제리,2428,제리,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,지크,2428,지크,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,차리나,2428,차리나,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,챌린저,2428,챌린저,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,체리,2428,체리,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,체리마리아,2428,체리마리아,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,체리솔라,2428,체리솔라,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,체리인터메조,2428,체리인터메조,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,체리테시노,2428,체리테시노,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,축제,2428,축제,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카나다,2428,카나다,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카네기,2428,카네기,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카니발,2428,카니발,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카르타게냐,2428,카르타게냐,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카르타고,2428,카르타고,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카리니,2428,카리니,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카브리오,2428,카브리오,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카스콘,2428,카스콘,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카타지나,2428,카타지나,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카투체,2428,카투체,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카프리,2428,카프리,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카필드,2428,카필드,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,칼바,2428,칼바,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,캐사,2428,캐사,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,컴푸리먼트,2428,컴푸리먼트,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,케샘,2428,케샘,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,코레노,2428,코레노,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,크라피트,2428,크라피트,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,크레카오,2428,크레카오,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,크림인터메조,2428,크림인터메조,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,킹,2428,킹,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,터보,2428,터보,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,테마,2428,테마,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,텔벨,2428,텔벨,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,트랜디체리,2428,트랜디체리,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,트랜디테시노,2428,트랜디테시노,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,파노라마,2428,파노라마,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,파비,2428,파비,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,파소아,2428,파소아,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,파울린,2428,파울린,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,팜파눌라,2428,팜파눌라,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,퍼비,2428,퍼비,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,페리아,2428,페리아,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,폰타나,2428,폰타나,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,푸에고,2428,푸에고,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,프란시스,2428,프란시스,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,프레임,2428,프레임,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,플러스,2428,플러스,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,플루엣,2428,플루엣,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,플루트,2428,플루트,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,피가로,2428,피가로,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,피닉스,2428,피닉스,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,피버,2428,피버,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,피치,2428,피치,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,피치인터메조,2428,피치인터메조,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,필란드,2428,필란드,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,필링,2428,필링,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,핑크라이트,2428,핑크라이트,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,해피니스,2428,해피니스,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,허니,2428,허니,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,헤레나,2428,헤레나,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,환타지아,2428,환타지아,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,나타리아,2428,나타리아,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,더터,2428,더터,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,로자,2428,로자,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,마이로,2428,마이로,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,볼카노,2428,볼카노,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,쏘우사,2428,쏘우사,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,오렌지트림프,2428,오렌지트림프,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,카파,2428,카파,2015-12-15
24,숙근류,24,숙근류,2428,카네이션(스프레이),2428,카네이션(스프레이),2428,기타,2428,기타,2015-12-15
24,숙근류,24,숙근류,2434,트리토마,2434,트리토마,243401,트리토마(일반),243401,트리토마(일반),2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244201,공작초(일반),244201,공작초(일반),2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244202,공작아스타,244202,공작아스타,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244203,다크밀카,244203,다크밀카,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244204,미켈마우스,244204,미켈마우스,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244205,백공작,244205,백공작,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244206,보라,244206,보라,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244207,시니나,244207,시니나,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244208,신디,244208,신디,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244209,아스타,244209,아스타,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244210,안개공작초,244210,안개공작초,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244211,윈스턴처칠,244211,윈스턴처칠,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244212,청공작,244212,청공작,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244213,카르밀밀카,244213,카르밀밀카,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244214,크리스탈,244214,크리스탈,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244215,패터슨화이트,244215,패터슨화이트,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244216,핑크,244216,핑크,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244217,홍공작,244217,홍공작,2015-12-15
24,숙근류,24,숙근류,2442,공작초,2442,공작초,244299,기타,244299,기타,2015-12-15
24,숙근류,24,숙근류,2445,부들,2445,부들,244501,부들(일반),244501,부들(일반),2015-12-15
24,숙근류,24,숙근류,2449,억새,2449,억새,244901,억세풀,244901,억세풀,2015-12-15
24,숙근류,24,숙근류,2449,억새,2449,억새,244999,기타,244999,기타,2015-12-15
24,숙근류,24,숙근류,2451,잔디,2451,잔디,245101,금잔디,245101,금잔디,2015-12-15
24,숙근류,24,숙근류,2451,잔디,2451,잔디,245102,한국잔디,245102,한국잔디,2015-12-15
24,숙근류,24,숙근류,2451,잔디,2451,잔디,245103,꽃잔디,245103,꽃잔디,2015-12-15
24,숙근류,24,숙근류,2451,잔디,2451,잔디,245199,기타,245199,기타,2015-12-15
24,숙근류,24,숙근류,2454,소리다스터,2454,소리다스터,245401,소리다스터(일반),245401,소리다스터,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250101,나폴리,250101,나폴리,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250102,노바룩스,250102,노바룩스,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250103,레드뷰티,250103,레드뷰티,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250104,마가렛,250104,마가렛,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250105,마가렛로즈,250105,마가렛로즈,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250106,마스카니,250106,마스카니,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250107,뷰티,250107,뷰티,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250108,브리셀라,250108,브리셀라,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250109,빅타보그,250109,빅타보그,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250110,스픽앤드스판,250110,스픽앤드스판,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250111,암스테르담,250111,암스테르담,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250112,윈드송,250112,윈드송,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250113,제시카,250113,제시카,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250114,참사랑,250114,참사랑,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250115,프리실라,250115,프리실라,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250116,핑크레이디,250116,핑크레이디,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250117,핑크로즈,250117,핑크로즈,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250118,헌팅송,250118,헌팅송,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250119,화이트고데스,250119,화이트고데스,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250120,화이트프로스페리티,250120,화이트프로스페리티,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250121,화이트후렌드쉽,250121,화이트후렌드쉽,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250122,후렌드쉽,250122,후렌드쉽,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250123,고데스,250123,고데스,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250124,골드,250124,골드,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250125,골드필드,250125,골드필드,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250126,그린스타,250126,그린스타,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250127,뉴스판,250127,뉴스판,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250128,다이아몬드,250128,다이아몬드,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250129,로즈슈퍼미,250129,로즈슈퍼미,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250130,로즈와인,250130,로즈와인,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250131,모닝골드,250131,모닝골드,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250132,베이지,250132,베이지,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250133,베이징,250133,베이징,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250134,복가시,250134,복가시,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250135,부라보,250135,부라보,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250136,부팅,250136,부팅,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250137,산세리,250137,산세리,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250138,스타시,250138,스타시,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250139,이브이숑,250139,이브이숑,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250140,잭슨골드,250140,잭슨골드,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250141,잭슨빌골드,250141,잭슨빌골드,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250142,치농,250142,치농,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250143,카르타고,250143,카르타고,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250144,탑시크리트,250144,탑시크리트,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250145,토파즈,250145,토파즈,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250146,투르러브,250146,투르러브,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250147,핑크다이아몬드,250147,핑크다이아몬드,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250148,혼합,250148,혼합,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250149,화이어브렌드,250149,화이어브렌드,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250150,화이트,250150,화이트,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250151,화이트마운틴,250151,화이트마운틴,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,250152,휘들리오,250152,휘들리오,2015-12-15
25,구근류,25,구근류,2501,글라디올러스,2501,글라디올러스,2501,기타,2501,기타,2015-12-15
25,구근류,25,구근류,2502,글로리오사,2502,글로리오사,250201,글로리오사(일반),250201,글로리오사(일반),2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250301,글로리,250301,글로리,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250302,금성,250302,금성,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250303,노랑,250303,노랑,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250304,라이언스,250304,라이언스,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250305,미진,250305,미진,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250306,바하,250306,바하,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250307,에가오,250307,에가오,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250308,에딘버거,250308,에딘버거,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250309,옥보,250309,옥보,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250310,축배,250310,축배,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250311,춘희,250311,춘희,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250312,환희,250312,환희,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250313,경춘,250313,경춘,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250314,도춘,250314,도춘,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250315,보라,250315,보라,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250316,복카스,250316,복카스,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250317,비을녀,250317,비을녀,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250318,뽕뽕,250318,뽕뽕,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250319,샤넬,250319,샤넬,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250320,석양,250320,석양,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250321,설국,250321,설국,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250322,설희,250322,설희,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250323,신장,250323,신장,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250324,신천,250324,신천,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250325,운용,250325,운용,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250326,은세계,250326,은세계,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250327,일출,250327,일출,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250328,조화,250328,조화,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250329,퐁퐁,250329,퐁퐁,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250330,화련,250330,화련,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,250331,화이트마리,250331,화이트마리,2015-12-15
25,구근류,25,구근류,2503,다알리아,2503,다알리아,2503,기타,2503,기타,2015-12-15
25,구근류,25,구근류,2505,라넌큐라스,2505,라넌큐라스,250501,라넌큐라스(일반),250501,라넌큐라스(일반),2015-12-15
25,구근류,25,구근류,2505,라넌큐라스,2505,라넌큐라스,250502,레드,250502,레드,2015-12-15
25,구근류,25,구근류,2505,라넌큐라스,2505,라넌큐라스,250503,로즈핑크,250503,로즈핑크,2015-12-15
25,구근류,25,구근류,2505,라넌큐라스,2505,라넌큐라스,250504,복색,250504,복색,2015-12-15
25,구근류,25,구근류,2505,라넌큐라스,2505,라넌큐라스,250505,스카렛,250505,스카렛,2015-12-15
25,구근류,25,구근류,2505,라넌큐라스,2505,라넌큐라스,250506,옐로우,250506,옐로우,2015-12-15
25,구근류,25,구근류,2505,라넌큐라스,2505,라넌큐라스,250507,화이트,250507,화이트,2015-12-15
25,구근류,25,구근류,2505,라넌큐라스,2505,라넌큐라스,250599,기타,250599,기타,2015-12-15
25,구근류,25,구근류,2506,리코리스,2506,리코리스,250601,리코리스(일반),250601,리코리스(일반),2015-12-15
25,구근류,25,구근류,2507,무스카리,2507,무스카리,250701,무스카리(일반),250701,무스카리(일반),2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250801,담브란치,250801,담브란치,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250802,르레브,250802,르레브,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250803,마르코폴로,250803,마르코폴로,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250804,메디테라니,250804,메디테라니,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250805,메로스타,250805,메로스타,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250806,모나리자,250806,모나리자,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250807,몬타나,250807,몬타나,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250808,몬트리올,250808,몬트리올,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250809,베른,250809,베른,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250810,베를린,250810,베를린,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250811,스타게이저,250811,스타게이저,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250812,스피노자,250812,스피노자,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250813,시베리아,250813,시베리아,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250814,아카풀코,250814,아카풀코,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250815,알함브라,250815,알함브라,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250816,엔카라,250816,엔카라,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250817,위도르,250817,위도르,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250818,체리블라슴,250818,체리블라슴,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250819,카사블랑카,250819,카사블랑카,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250820,케스케이드,250820,케스케이드,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250821,콘아모레,250821,콘아모레,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250822,키스프루프,250822,키스프루프,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250823,갈릴레오,250823,갈릴레오,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250824,나보나,250824,나보나,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250825,나폴리,250825,나폴리,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250826,네트너,250826,네트너,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250827,노블레스,250827,노블레스,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250828,뉴에이지,250828,뉴에이지,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250829,니키타,250829,니키타,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250830,로아모레,250830,로아모레,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250831,로얄환타지,250831,로얄환타지,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250832,로자토,250832,로자토,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250833,로지원더,250833,로지원더,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250834,르브르,250834,르브르,2015-12-15
25,구근류,25,구근류,2508,백합(오리엔탈),2508,백합(오리엔탈),250835,마이애미,250835,마이애미,2015-12-15
